benchmark,dtype,variant,match_bits,relax_mode,budget,repetition,random_seed,driver_returncode,run_status,component_solve_status,solution_found,accepted_constraints,total_constraints,accepted_strict,accepted_final_strict,accepted_stage1,accepted_stage0,accepted_used_relaxation,true_skips,invalid_ground_truth_skips,used_relaxation,attempt_status_counts,solver_attempts,solver_runtime_seconds_total,solver_runtime_seconds_max,enum_count_primary_total,wall_seconds,luts,ffs,dsps,fmax_mhz,latency_ns,adp_lut_ns,within_rel_pct,abs_err_avg,abs_err_max,error_samples_npz
fp32_mul,FP32,V2,24,fixed,nominal,3,12347,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.330912807956338,0.05430518090724945,2397,96.28542828559875,21,0,2,87.283,11.457,240.597,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_24b_r03.npz
fp32_mul,FP32,V2,32,fixed,nominal,1,12345,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.944911815226078,0.0888128187507391,9967,97.13196182250977,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_r01.npz
fp32_mul,FP32,V2,32,fixed,nominal,2,12346,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.8859134074300528,0.08990288153290749,9013,97.06975936889648,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_r02.npz
fp32_mul,FP32,V2,32,fixed,nominal,3,12347,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.9549492076039314,0.08864154666662216,10507,96.6922173500061,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_r03.npz
fp32_mul,FP32,V2,32,fixed,stress,1,12345,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.43897342681884766,0.056913021951913834,1264,95.51199913024902,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_stress_r01.npz
fp32_mul,FP32,V2,32,fixed,stress,2,12346,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.41684576123952866,0.04320085607469082,641,95.64664268493652,21,0,2,87.283,11.457,240.597,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_stress_r02.npz
fp32_mul,FP32,V2,32,fixed,stress,3,12347,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.46022692881524563,0.057717958465218544,1827,95.52614665031433,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_32b_stress_r03.npz
fp32_mul,FP32,V2,32,staged,nominal,1,12345,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.9484064634889364,0.08926020003855228,9967,96.99057221412659,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_r01.npz
fp32_mul,FP32,V2,32,staged,nominal,2,12346,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.8824329916387796,0.08852778002619743,9013,97.12672138214111,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_r02.npz
fp32_mul,FP32,V2,32,staged,nominal,3,12347,0,solved,solved,True,30,30,30,30,0,0,0,0,0,False,{'solved': 30},30,1.9703129958361387,0.08877946622669697,10507,97.35809326171875,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_r03.npz
fp32_mul,FP32,V2,32,staged,stress,1,12345,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.442195326089859,0.05734247714281082,1264,95.79016637802124,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_stress_r01.npz
fp32_mul,FP32,V2,32,staged,stress,2,12346,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.4124163445085287,0.042557863518595695,641,95.39440488815308,21,0,2,87.283,11.457,240.597,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_stress_r02.npz
fp32_mul,FP32,V2,32,staged,stress,3,12347,0,solved,solved,True,10,10,10,10,0,0,0,0,0,False,{'solved': 10},10,0.4624370262026787,0.058403048664331436,1827,95.89495396614075,32,0,2,87.283,11.457,366.624,0.9046,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/fp32_mul_v2_staged_stress_r03.npz
mxint8_add,MXINT8,V1,4,fixed,nominal,1,12345,0,solved,solved,True,11,30,11,11,0,0,0,19,0,False,"{'solved': 11, 'timeout': 19}",30,4125.526639830321,180.2189885172993,4368794,4177.289480447769,-1,-1,-1,-1,-1,-1.0,0.39149999999999996,11.2852446875,64.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_4b_r01.npz
mxint8_add,MXINT8,V1,4,fixed,nominal,2,12346,0,solved,solved,True,10,30,10,10,0,0,0,20,0,False,"{'solved': 10, 'timeout': 20}",30,4330.592607235536,180.2386172171682,4615807,4451.7407166957855,32,0,0,-1,-1,-1.0,0.2102,17.67015248046875,84.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_4b_r02.npz
mxint8_add,MXINT8,V1,4,fixed,nominal,3,12347,0,solved,solved,True,16,30,16,16,0,0,0,14,0,False,"{'solved': 16, 'timeout': 14}",30,3762.3473124150187,180.23340831696987,5218216,3884.037336587906,47,0,0,-1,-1,-1.0,0.3607,11.77741171875,64.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_4b_r03.npz
mxint8_add,MXINT8,V1,5,fixed,nominal,1,12345,0,solved,solved,True,11,30,11,11,0,0,0,19,0,False,"{'solved': 11, 'timeout': 19}",30,4117.2814479563385,180.25300538353622,4368794,4239.2116355896,45,0,0,-1,-1,-1.0,0.38880000000000003,11.31623921875,64.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_5b_r01.npz
mxint8_add,MXINT8,V1,5,fixed,nominal,2,12346,0,solved,solved,True,10,30,10,10,0,0,0,20,0,False,"{'solved': 10, 'timeout': 20}",30,4341.596756579354,180.23693629354239,4604393,4463.322195768356,35,0,0,67.476,14.8201,518.7035,0.2141,17.513657265625,84.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_5b_r02.npz
mxint8_add,MXINT8,V1,5,fixed,nominal,3,12347,0,solved,solved,True,14,30,14,14,0,0,0,16,0,False,"{'solved': 14, 'timeout': 16}",30,3838.4396379757673,180.2491830419749,4216983,3960.6701781749725,49,0,0,56.208,17.7911,871.7639,0.3765,11.7470140625,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_5b_r03.npz
mxint8_add,MXINT8,V1,6,fixed,nominal,1,12345,0,solved,solved,True,10,30,10,10,0,0,0,20,0,False,"{'solved': 10, 'timeout': 20}",30,4122.074344020337,180.2249767035246,3445777,4244.007328748703,45,0,0,59.478,16.8129,756.5804999999999,0.3896,11.358325625,64.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_6b_r01.npz
mxint8_add,MXINT8,V1,6,fixed,nominal,2,12346,0,solved,solved,True,7,30,7,7,0,0,0,23,0,False,"{'solved': 7, 'timeout': 23}",30,4649.257397051901,180.2471045088023,3075679,4771.793405056,44,0,0,67.476,14.8201,652.0844,0.17809999999999998,25.846644741210937,104.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_6b_r02.npz
mxint8_add,MXINT8,V1,6,fixed,nominal,3,12347,0,solved,solved,True,7,30,7,7,0,0,0,23,0,False,"{'solved': 7, 'timeout': 23}",30,4509.979363499209,180.2503116838634,2414742,4631.470280408859,48,0,0,56.208,17.7911,853.9728,0.1528,41.521647421875,224.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_6b_r03.npz
mxint8_add,MXINT8,V1,7,fixed,nominal,1,12345,0,solved,solved,True,7,30,7,7,0,0,0,23,0,False,"{'solved': 7, 'timeout': 23}",30,4668.530717562884,180.25059960596263,4731462,4791.411240339279,76,0,0,59.478,16.8129,1277.7803999999999,0.30469999999999997,18.37141765625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_7b_r01.npz
mxint8_add,MXINT8,V1,7,fixed,nominal,2,12346,0,solved,solved,True,4,30,4,4,0,0,0,26,0,False,"{'solved': 4, 'timeout': 26}",30,4865.728202249855,180.25408746115863,1343443,5006.3207840919495,62,0,0,49.366,20.2569,1255.9278000000002,0.6323,10.376783369140625,84.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_7b_r02.npz
mxint8_add,MXINT8,V1,7,fixed,nominal,3,12347,0,solved,solved,True,6,30,6,6,0,0,0,24,0,False,"{'solved': 6, 'timeout': 24}",30,4758.418986596167,180.2376804407686,2918958,4881.177179098129,48,0,0,56.208,17.7911,853.9728,0.5163,8.53333515625,64.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_7b_r03.npz
mxint8_add,MXINT8,V1,8,fixed,nominal,1,12345,0,solved,solved,True,6,30,6,6,0,0,0,24,0,False,"{'solved': 6, 'timeout': 24}",30,4746.616639241576,180.2802918087691,4683702,4868.633390903473,76,0,0,59.478,16.8129,1277.7803999999999,0.3039,18.667195625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_8b_r01.npz
mxint8_add,MXINT8,V1,8,fixed,nominal,2,12346,0,solved,solved,True,6,30,6,6,0,0,0,24,0,False,"{'fail': 1, 'solved': 6, 'timeout': 23}",30,4440.846079237759,180.269243452698,3349798,4561.96982216835,32,0,0,-1,-1,-1.0,0.1323,35.57232946289062,176.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_8b_r02.npz
mxint8_add,MXINT8,V1,8,fixed,nominal,3,12347,0,solved,solved,True,5,30,5,5,0,0,0,25,0,False,"{'fail': 3, 'solved': 5, 'timeout': 22}",30,4206.403902469203,180.27248015441,2573346,4327.937290430069,41,0,0,-1,-1,-1.0,0.1469,32.2025503125,160.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_8b_r03.npz
mxint8_add,MXINT8,V1,8,staged,nominal,1,12345,0,solved,solved,True,6,30,6,6,0,0,0,24,0,False,"{'solved': 6, 'timeout': 48}",54,9045.197771603242,180.28858319856226,4683702,9167.43178319931,76,0,0,59.478,16.8129,1277.7803999999999,0.30469999999999997,18.59558984375,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_staged_r01.npz
mxint8_add,MXINT8,V1,8,staged,nominal,2,12346,0,solved,solved,True,5,30,3,3,1,1,2,25,0,True,"{'fail': 2, 'infeasible': 2, 'solved': 6, 'timeout': 51}",61,9803.316752441227,180.25929750874639,4675490,9924.623975515366,49,0,0,61.793,16.1831,792.9719,0.1699,26.5452984765625,160.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_staged_r02.npz
mxint8_add,MXINT8,V1,8,staged,nominal,3,12347,0,solved,solved,True,6,30,5,5,1,0,1,24,0,True,"{'fail': 3, 'infeasible': 4, 'solved': 6, 'timeout': 44}",57,8286.31234434992,180.24392810836434,3076424,8408.034726142883,41,0,0,64.029,15.6179,640.3339,0.1464,32.10805953125,160.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v1_staged_r03.npz
mxint8_add,MXINT8,V2,4,fixed,nominal,1,12345,0,solved,solved,True,11,30,11,11,0,0,0,19,0,False,"{'infeasible': 4, 'solved': 11, 'timeout': 15}",30,3200.6080088950694,180.16966920159757,1559651,3324.483227491379,50,0,0,45.169,22.1391,1106.955,0.1338,56.46450421875,192.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_4b_r01.npz
mxint8_add,MXINT8,V2,4,fixed,nominal,2,12346,0,solved,solved,True,16,30,16,16,0,0,0,14,0,False,"{'infeasible': 13, 'solved': 16, 'timeout': 1}",30,593.2390256524086,180.1555306352675,1237487,714.7693161964417,66,0,0,45.169,22.1391,1461.1806,0.3091,47.71542796875,192.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_4b_r02.npz
mxint8_add,MXINT8,V2,4,fixed,nominal,3,12347,0,solved,solved,True,15,30,15,15,0,0,0,15,0,False,"{'infeasible': 11, 'solved': 15, 'timeout': 4}",30,1368.0901303850114,180.1565051842481,1660652,1500.828519821167,85,0,0,43.812,22.8248,1940.108,0.6914,6.69432390625,72.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_4b_r03.npz
mxint8_add,MXINT8,V2,5,fixed,nominal,1,12345,0,solved,solved,True,14,30,14,14,0,0,0,16,0,False,"{'infeasible': 4, 'solved': 14, 'timeout': 12}",30,2894.307507466525,180.19745773263276,2017785,3017.3141388893127,79,0,0,45.169,22.1391,1748.9888999999998,0.8184,3.07885,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_5b_r01.npz
mxint8_add,MXINT8,V2,5,fixed,nominal,2,12346,0,solved,solved,True,16,30,16,16,0,0,0,14,0,False,"{'infeasible': 13, 'solved': 16, 'timeout': 1}",30,854.0074269715697,180.07231038622558,1931381,976.997955083847,80,0,0,43.812,22.8248,1825.984,0.5949,13.1238921875,76.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_5b_r02.npz
mxint8_add,MXINT8,V2,5,fixed,nominal,3,12347,0,solved,solved,True,15,30,15,15,0,0,0,15,0,False,"{'infeasible': 11, 'solved': 15, 'timeout': 4}",30,1376.2271535787731,180.15294378995895,1664604,1499.7103645801544,97,0,0,43.812,22.8248,2214.0056,0.6433,7.6401932421875,72.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_5b_r03.npz
mxint8_add,MXINT8,V2,6,fixed,nominal,1,12345,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'infeasible': 4, 'solved': 9, 'timeout': 17}",30,3286.1836773660034,180.17561856657267,840679,3405.705201148987,78,0,0,45.169,22.1391,1726.8498,0.7334999999999999,5.06270203125,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_6b_r01.npz
mxint8_add,MXINT8,V2,6,fixed,nominal,2,12346,0,solved,solved,True,10,30,10,10,0,0,0,20,0,False,"{'infeasible': 20, 'solved': 10}",30,64.86818221025169,16.61164210550487,382695,185.15097570419312,105,0,0,45.869,21.8012,2289.126,0.8036,3.15325734375,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_6b_r02.npz
mxint8_add,MXINT8,V2,6,fixed,nominal,3,12347,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'infeasible': 19, 'solved': 9, 'timeout': 2}",30,714.5431170780212,180.1673383973539,1296131,836.8660485744476,49,0,0,42.012,23.8027,1166.3323,0.8695,1.7587178125,16.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_6b_r03.npz
mxint8_add,MXINT8,V2,7,fixed,nominal,1,12345,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'infeasible': 4, 'solved': 9, 'timeout': 17}",30,3354.120582530275,180.17308212071657,1082326,3477.3415915966034,73,0,0,42.569,23.4913,1714.8649,0.7990999999999999,3.1196903125,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_7b_r01.npz
mxint8_add,MXINT8,V2,7,fixed,nominal,2,12346,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'infeasible': 21, 'solved': 9}",30,280.25369058549404,139.74310446716845,1159765,403.3649868965149,82,0,0,40.791,24.5152,2010.2464,0.8703,2.2564984375,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_7b_r02.npz
mxint8_add,MXINT8,V2,7,fixed,nominal,3,12347,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'infeasible': 19, 'solved': 9, 'timeout': 2}",30,777.3191704675555,180.16117216087878,1493794,898.7145414352417,69,0,0,45.869,21.8012,1504.2828000000002,0.8918,1.770523125,32.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_7b_r03.npz
mxint8_add,MXINT8,V2,8,fixed,nominal,1,12345,0,solved,solved,True,13,30,13,13,0,0,0,17,0,False,"{'fail': 5, 'solved': 13, 'timeout': 12}",30,2883.4166283700615,180.18269629590213,3147172,3002.0776133537292,66,0,0,39.226,25.4933,1682.5578,0.8187000000000001,2.258439375,16.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_8b_r01.npz
mxint8_add,MXINT8,V2,8,fixed,nominal,2,12346,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'fail': 21, 'solved': 9}",30,174.27907410636544,86.744205577299,1163677,294.83779430389404,82,0,0,40.791,24.5152,2010.2464,0.8712000000000001,2.248446875,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_8b_r02.npz
mxint8_add,MXINT8,V2,8,fixed,nominal,3,12347,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'fail': 19, 'solved': 9, 'timeout': 2}",30,624.8958100639284,180.19065569527447,1493860,744.9084596633911,69,0,0,45.869,21.8012,1504.2828000000002,0.8919,1.7411103125,32.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_8b_r03.npz
mxint8_add,MXINT8,V2,8,staged,nominal,1,12345,0,solved,solved,True,13,30,13,13,0,0,0,17,0,False,"{'fail': 5, 'infeasible': 10, 'solved': 13, 'timeout': 24}",52,5048.977201897651,180.1852071173489,3176200,5168.49995970726,66,0,0,39.226,25.4933,1682.5578,0.8181999999999999,2.2655903125,16.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_staged_r01.npz
mxint8_add,MXINT8,V2,8,staged,nominal,2,12346,0,solved,solved,True,9,30,9,9,0,0,0,21,0,False,"{'fail': 21, 'infeasible': 42, 'solved': 9}",72,456.7125154007226,134.92284740880132,2534647,576.8319773674011,82,0,0,40.791,24.5152,2010.2464,0.87,2.273831875,48.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_staged_r02.npz
mxint8_add,MXINT8,V2,8,staged,nominal,3,12347,0,solved,solved,True,10,30,9,9,0,1,1,20,0,True,"{'fail': 19, 'infeasible': 36, 'solved': 10, 'timeout': 6}",71,1558.7250016964972,180.1687087919563,1791711,1678.4671576023102,69,0,0,45.869,21.8012,1504.2828000000002,0.8915000000000001,1.75401,32.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_add_v2_staged_r03.npz
mxint8_mul,MXINT8,V1,4,fixed,nominal,1,12345,0,solved,solved,True,21,30,21,21,0,0,0,9,0,False,"{'solved': 21, 'timeout': 9}",30,1628.109697677195,180.12164525315166,404086,2213.314181804657,11,0,0,220.313,4.539,49.928999999999995,0.23010000000000003,39.37225154296875,224.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_4b_r01.npz
mxint8_mul,MXINT8,V1,4,fixed,nominal,2,12346,0,solved,solved,True,12,30,12,12,0,0,0,18,0,False,"{'infeasible': 1, 'solved': 12, 'timeout': 17}",30,3144.5257430151105,180.11636025086045,14290057,3730.174873828888,36,0,0,127.959,7.815,281.34000000000003,0.8945000000000001,2.004627119140625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_4b_r02.npz
mxint8_mul,MXINT8,V1,4,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1981.603278690949,180.12634769827127,13252,2101.2682542800903,10,0,0,427.35,2.34,23.4,0.2285,39.54304628417969,208.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_4b_r03.npz
mxint8_mul,MXINT8,V1,5,fixed,nominal,1,12345,0,solved,solved,True,21,30,21,21,0,0,0,9,0,False,"{'solved': 21, 'timeout': 9}",30,1627.7704559024423,180.12332849018276,404106,1745.803713798523,34,0,0,189.43,5.279,179.486,0.2802,23.152341567382813,88.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_5b_r01.npz
mxint8_mul,MXINT8,V1,5,fixed,nominal,2,12346,0,solved,solved,True,12,30,12,12,0,0,0,18,0,False,"{'infeasible': 1, 'solved': 12, 'timeout': 17}",30,3139.598323935643,180.1176621634513,14290076,3257.5039596557617,42,0,0,127.959,7.815,328.23,0.5009,10.3746914453125,127.998046875,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_5b_r02.npz
mxint8_mul,MXINT8,V1,5,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1981.6159518752247,180.121758479625,13271,2098.0016028881073,29,0,0,189.43,5.279,153.091,0.2723,26.601705395507814,127.9990234375,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_5b_r03.npz
mxint8_mul,MXINT8,V1,6,fixed,nominal,1,12345,0,solved,solved,True,20,30,20,20,0,0,0,10,0,False,"{'solved': 20, 'timeout': 10}",30,1806.8491418249905,180.1204019319266,378843,1924.6904950141907,34,0,0,189.43,5.279,179.486,0.2812,23.204650170898436,88.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_6b_r01.npz
mxint8_mul,MXINT8,V1,6,fixed,nominal,2,12346,0,solved,solved,True,12,30,12,12,0,0,0,18,0,False,"{'infeasible': 1, 'solved': 12, 'timeout': 17}",30,3137.777186203748,180.11820166371763,14290085,3253.722666501999,41,0,0,127.959,7.815,320.415,0.5590999999999999,8.961530756835938,127.998046875,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_6b_r02.npz
mxint8_mul,MXINT8,V1,6,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1983.948257157579,180.12225169315934,159455,2099.280925989151,23,0,0,427.35,2.34,53.81999999999999,0.8602,6.777400302734375,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_6b_r03.npz
mxint8_mul,MXINT8,V1,7,fixed,nominal,1,12345,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1987.0077345650643,180.12230643443763,428583,2103.46862244606,23,0,0,427.35,2.34,53.81999999999999,0.86,6.798939448242187,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_7b_r01.npz
mxint8_mul,MXINT8,V1,7,fixed,nominal,2,12346,0,solved,solved,True,14,30,14,14,0,0,0,16,0,False,"{'infeasible': 4, 'solved': 14, 'timeout': 12}",30,2179.94339174591,180.12085949629545,3594065,2294.709203720093,23,0,0,427.35,2.34,53.81999999999999,0.8590000000000001,6.867932958984375,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_7b_r02.npz
mxint8_mul,MXINT8,V1,7,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1987.6088876035064,180.12255338393152,451191,2103.2796766757965,23,0,0,427.35,2.34,53.81999999999999,0.8581,6.969695014648438,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_7b_r03.npz
mxint8_mul,MXINT8,V1,8,fixed,nominal,1,12345,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1986.8207368180156,180.12244227528572,431113,2102.5321922302246,23,0,0,427.35,2.34,53.81999999999999,0.8602,6.758321333007813,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_8b_r01.npz
