benchmark,synth_target,component,timeout,num_iterations,repetition,driver_returncode,run_status,component_solve_status,solution_found,accepted_constraints,total_constraints,solver_attempts,solver_runtime_seconds_total,solver_runtime_seconds_max,enum_count_primary_total,enum_count_primary_last,wall_seconds,random_seed,luts,ffs,dsps,accuracy_exact_match,within_rel_pct,abs_err_avg,abs_err_max,summary_path,log_path
mxint8_add_sub,mxint8_add,full_sum,60,15,3,1,started,solved,True,12,15,15,0.10886618867516518,0.007657676935195923,30,2,2.4648749828338623,4044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i15_r03.log
mxint8_add_sub,mxint8_add,full_sum,60,30,1,1,started,solved,True,25,30,30,0.23048128932714462,0.008508870378136635,60,2,17.238532781600952,4042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r01.log
mxint8_add_sub,mxint8_add,full_sum,60,30,2,1,started,solved,True,24,30,30,0.2235625796020031,0.008331311866641045,60,2,14.700048208236694,4043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r02.log
mxint8_add_sub,mxint8_add,full_sum,60,30,3,1,started,solved,True,26,30,30,0.22777746245265007,0.008772475644946098,60,2,20.364422082901,4044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t60_i30_r03.log
mxint8_add_sub,mxint8_add,full_sum,300,5,1,1,started,solved,True,4,5,5,0.03458612598478794,0.007150560617446899,10,2,1.2730157375335693,4042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r01.log
mxint8_add_sub,mxint8_add,full_sum,300,5,2,1,started,solved,True,3,5,5,0.03487163782119751,0.007201548665761948,10,2,1.3252081871032715,4043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r02.log
mxint8_add_sub,mxint8_add,full_sum,300,5,3,1,started,solved,True,3,5,5,0.03493575006723404,0.0071258824318647385,10,2,1.2875699996948242,4044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i5_r03.log
mxint8_add_sub,mxint8_add,full_sum,300,15,1,1,started,solved,True,13,15,15,0.10947444289922714,0.007815653458237648,30,2,2.562711238861084,4042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r01.log
mxint8_add_sub,mxint8_add,full_sum,300,15,2,1,started,solved,True,10,15,15,0.10702856071293354,0.00776328332722187,30,2,3.010406494140625,4043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r02.log
mxint8_add_sub,mxint8_add,full_sum,300,15,3,1,started,solved,True,12,15,15,0.10819370485842228,0.007685147225856781,30,2,2.467959403991699,4044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i15_r03.log
mxint8_add_sub,mxint8_add,full_sum,300,30,1,1,started,solved,True,25,30,30,0.22889257594943047,0.00847679004073143,60,2,17.239230155944824,4042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r01.log
mxint8_add_sub,mxint8_add,full_sum,300,30,2,1,started,solved,True,24,30,30,0.22473836690187454,0.00840015523135662,60,2,14.712852239608765,4043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r02.log
mxint8_add_sub,mxint8_add,full_sum,300,30,3,1,started,solved,True,26,30,30,0.22715309634804726,0.008408807218074799,60,2,20.36307406425476,4044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_add_sub_t300_i30_r03.log
mxint8_mul_sub,mxint8_mul,full_product,10,5,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,9.893157482147217,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r01.log
mxint8_mul_sub,mxint8_mul,full_product,10,5,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,0.8696281909942627,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r02.log
mxint8_mul_sub,mxint8_mul,full_product,10,5,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,10.89702033996582,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i5_r03.log
mxint8_mul_sub,mxint8_mul,full_product,10,15,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,63.775044202804565,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r01.log
mxint8_mul_sub,mxint8_mul,full_product,10,15,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,36.05073595046997,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r02.log
mxint8_mul_sub,mxint8_mul,full_product,10,15,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,42.68510413169861,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i15_r03.log
mxint8_mul_sub,mxint8_mul,full_product,10,30,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,170.87082386016846,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r01.log
mxint8_mul_sub,mxint8_mul,full_product,10,30,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,118.50042033195496,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r02.log
mxint8_mul_sub,mxint8_mul,full_product,10,30,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,112.94091987609863,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t10_i30_r03.log
mxint8_mul_sub,mxint8_mul,full_product,60,5,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,9.947867631912231,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r01.log
mxint8_mul_sub,mxint8_mul,full_product,60,5,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,0.8678514957427979,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r02.log
mxint8_mul_sub,mxint8_mul,full_product,60,5,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,46.356833934783936,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i5_r03.log
mxint8_mul_sub,mxint8_mul,full_product,60,15,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,163.48338651657104,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r01.log
mxint8_mul_sub,mxint8_mul,full_product,60,15,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,186.29718542099,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r02.log
mxint8_mul_sub,mxint8_mul,full_product,60,15,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,624.6269919872284,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i15_r03.log
mxint8_mul_sub,mxint8_mul,full_product,60,30,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,418.3855218887329,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r01.log
mxint8_mul_sub,mxint8_mul,full_product,60,30,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,786.801775932312,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r02.log
mxint8_mul_sub,mxint8_mul,full_product,60,30,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,1532.8695425987244,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t60_i30_r03.log
mxint8_mul_sub,mxint8_mul,full_product,300,5,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,9.994937181472778,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r01.log
mxint8_mul_sub,mxint8_mul,full_product,300,5,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,0.8654880523681641,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r02.log
mxint8_mul_sub,mxint8_mul,full_product,300,5,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,47.03142046928406,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i5_r03.log
mxint8_mul_sub,mxint8_mul,full_product,300,15,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,729.593245267868,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r01.log
mxint8_mul_sub,mxint8_mul,full_product,300,15,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,867.2388339042664,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r02.log
mxint8_mul_sub,mxint8_mul,full_product,300,15,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,951.1335787773132,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i15_r03.log
mxint8_mul_sub,mxint8_mul,full_product,300,30,1,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,4252.509398937225,5042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r01.log
mxint8_mul_sub,mxint8_mul,full_product,300,30,2,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,4759.4947946071625,5043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r02.log
mxint8_mul_sub,mxint8_mul,full_product,300,30,3,1,error,unknown,False,-1,-1,-1,-1.0,-1.0,,,4301.527348518372,5044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/mxint8_mul_sub_t300_i30_r03.log
fp32_add_sub,fp32_add,full_sum,10,5,1,1,started,solved,True,5,5,5,0.0847028624266386,0.017827903851866722,40,8,1.127056360244751,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r01.log
fp32_add_sub,fp32_add,full_sum,10,5,2,1,started,solved,True,5,5,5,0.0856478102505207,0.01847754418849945,40,8,1.0759704113006592,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r02.log
fp32_add_sub,fp32_add,full_sum,10,5,3,1,started,solved,True,5,5,5,0.08483112044632435,0.01811104267835617,40,8,1.096980333328247,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i5_r03.log
fp32_add_sub,fp32_add,full_sum,10,15,1,1,started,solved,True,15,15,15,0.2840795237571001,0.02230902388691902,120,8,1.756065845489502,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r01.log
fp32_add_sub,fp32_add,full_sum,10,15,2,1,started,solved,True,15,15,15,0.28486393019557,0.02179502695798874,120,8,1.7570598125457764,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r02.log
fp32_add_sub,fp32_add,full_sum,10,15,3,1,started,solved,True,15,15,15,0.2906287796795368,0.021731393411755562,120,8,1.6650285720825195,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i15_r03.log
fp32_add_sub,fp32_add,full_sum,10,30,1,1,started,solved,True,30,30,30,0.6559937503188848,0.028452467173337936,240,8,3.108794689178467,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r01.log
fp32_add_sub,fp32_add,full_sum,10,30,2,1,started,solved,True,30,30,30,0.6543162781745195,0.02822524681687355,240,8,3.105748414993286,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r02.log
fp32_add_sub,fp32_add,full_sum,10,30,3,1,started,solved,True,30,30,30,0.6591260433197021,0.02830171026289463,240,8,2.9855141639709473,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t10_i30_r03.log
fp32_add_sub,fp32_add,full_sum,60,5,1,1,started,solved,True,5,5,5,0.08632434718310833,0.01815086044371128,40,8,1.0934293270111084,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r01.log
fp32_add_sub,fp32_add,full_sum,60,5,2,1,started,solved,True,5,5,5,0.08548463881015778,0.0182297732681036,40,8,1.107736587524414,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r02.log
fp32_add_sub,fp32_add,full_sum,60,5,3,1,started,solved,True,5,5,5,0.08673230744898319,0.017671270295977592,40,8,1.1056749820709229,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i5_r03.log
fp32_add_sub,fp32_add,full_sum,60,15,1,1,started,solved,True,15,15,15,0.2829990815371275,0.021697400137782097,120,8,1.7627241611480713,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r01.log
fp32_add_sub,fp32_add,full_sum,60,15,2,1,started,solved,True,15,15,15,0.28659059666097164,0.021355826407670975,120,8,1.7545037269592285,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r02.log
fp32_add_sub,fp32_add,full_sum,60,15,3,1,started,solved,True,15,15,15,0.28564297035336494,0.022233668714761734,120,8,1.6365447044372559,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i15_r03.log
fp32_add_sub,fp32_add,full_sum,60,30,1,1,started,solved,True,30,30,30,0.6534599773585796,0.02817230299115181,240,8,3.08187198638916,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r01.log
